category,case_id,pair_id,file,n_actions,duration_s,pair_pass,partial_score,all_vitals_in_tol,all_dirs_match,all_interv_match,mech_match,drugs_match,error,HR_before,HR_actual,HR_predicted,HR_abs_err,HR_within_tol,HR_dir_match,BP_sys_before,BP_sys_actual,BP_sys_predicted,BP_sys_abs_err,BP_sys_within_tol,BP_sys_dir_match,BP_dia_before,BP_dia_actual,BP_dia_predicted,BP_dia_abs_err,BP_dia_within_tol,BP_dia_dir_match,RR_before,RR_actual,RR_predicted,RR_abs_err,RR_within_tol,RR_dir_match,O2Sat_before,O2Sat_actual,O2Sat_predicted,O2Sat_abs_err,O2Sat_within_tol,O2Sat_dir_match,T_before,T_actual,T_predicted,T_abs_err,T_within_tol,T_dir_match
Cardiology,coarctation_of_the_aorta,p2,Coarctation of the Aorta.json,1,300,True,1.0,True,True,True,True,True,,180,180,180.0,0.0,True,True,80,80,80.0,0.0,True,True,40,40,40.0,0.0,True,True,50,50,50.0,0.0,True,True,94,94,94.0,0.0,True,True,36.0,36.0,36.0,0.0,True,True
Cardiology,coarctation_of_the_aorta,p3,Coarctation of the Aorta.json,0,300,False,0.8181818181818182,False,False,True,True,True,,180,190,180.0,10.0,True,False,80,65,80.0,15.0,True,False,40,35,40.0,5.0,True,True,50,25,50.0,25.0,False,False,94,98,94.0,4.0,False,False,36.0,36.0,36.0,0.0,True,True
Cardiology,coarctation_of_the_aorta,p4,Coarctation of the Aorta.json,1,0,False,0.9393939393939394,True,False,True,True,True,,190,185,190.0,5.0,True,False,65,58,65.0,7.0,True,False,35,40,35.0,5.0,True,True,25,25,25.0,0.0,True,True,98,98,98.0,0.0,True,True,36.0,36.0,36.0,0.0,True,True
Cardiology,coarctation_of_the_aorta,p5,Coarctation of the Aorta.json,1,120,True,1.0,True,True,True,True,True,,185,185,185.0,0.0,True,True,58,58,58.005583737009104,0.005583737009104084,True,True,40,40,40.003850853109725,0.0038508531097249943,True,True,25,25,25.0,0.0,True,True,98,98,98.0,0.0,True,True,36.0,36.0,36.0,0.0,True,True
Cardiology,coarctation_of_the_aorta,p6,Coarctation of the Aorta.json,0,60,False,0.8181818181818182,False,False,True,True,True,,185,170,185.0,15.0,False,False,58,55,58.00279231660985,3.002792316609849,True,True,40,40,40.001925735593,0.0019257355929980235,True,True,25,3,25.0,22.0,False,False,98,90,98.0,8.0,False,False,36.0,36.0,36.0,0.0,True,True
Cardiology,coarctation_of_the_aorta,p7,Coarctation of the Aorta.json,1,0,False,0.696969696969697,False,False,False,False,True,,170,150,170.0,20.0,False,False,55,80,55.0,25.0,False,False,40,40,40.0,0.0,True,True,3,20,12.0,8.0,False,True,90,99,95.038,3.9620000000000033,False,True,36.0,36.0,36.0,0.0,True,True
Cardiology,coarctation_of_the_aorta,p8,Coarctation of the Aorta.json,0,180,False,0.7878787878787878,False,False,True,False,True,,180,190,180.0,10.0,True,False,80,90,80.0,10.0,True,False,40,50,40.0,10.0,True,False,50,10,50.0,40.0,False,False,94,97,94.0,3.0,True,False,36.0,36.0,36.0,0.0,True,True
Cardiology,cocaine_induced_aortic_dissection,p1,Cocaine-induced Aortic Dissection.json,0,120,True,1.0,True,True,True,True,True,,110,110,110.0,0.0,True,True,191,191,191.0,0.0,True,True,100,100,100.0,0.0,True,True,28,28,28.0,0.0,True,True,95,95,94.75,0.25,True,True,37.8,37.8,37.8,0.0,True,True
Cardiology,cocaine_induced_aortic_dissection,p2,Cocaine-induced Aortic Dissection.json,1,180,False,0.7878787878787878,False,False,True,False,True,,110,80,110.0,30.0,False,False,191,150,191.0,41.0,False,False,100,80,100.0,20.0,False,False,28,28,28.0,0.0,True,True,95,95,95.0,0.0,True,True,37.8,37.8,37.8,0.0,True,True
Cardiology,cocaine_induced_aortic_dissection,p3,Cocaine-induced Aortic Dissection.json,1,120,False,0.8181818181818182,False,False,True,True,True,,80,60,80.0,20.0,False,False,150,100,150.0,50.0,False,False,80,60,80.0,20.0,False,False,28,28,28.0,0.0,True,True,95,95,95.0,0.0,True,True,37.8,37.8,37.8,0.0,True,True
Cardiology,cocaine_induced_aortic_dissection,p4,Cocaine-induced Aortic Dissection.json,0,600,False,0.7272727272727273,False,False,True,False,True,,60,130,60.0,70.0,False,False,100,63,100.0,37.0,False,False,60,40,60.0,20.0,False,False,28,28,28.0,0.0,True,True,95,92,95.0,3.0,True,False,37.8,37.8,37.8,0.0,True,True
Cardiology,cocaine_induced_aortic_dissection,p5,Cocaine-induced Aortic Dissection.json,1,0,False,0.8181818181818182,False,False,True,False,True,,130,110,130.0,20.0,False,False,63,95,75.99318502614155,19.006814973858454,False,True,40,60,48.249641286439086,11.750358713560914,True,True,28,24,28.0,4.0,True,False,92,95,92.0,3.0,True,False,37.8,37.8,37.8,0.0,True,True
Cardiology,dysrhythmia_secondary_to_hyperkalemia,p1,Dysrhythmia Secondary to Hyperkalemia.json,1,120,False,0.9090909090909091,False,False,True,False,True,,50,70,50.0,20.0,False,False,92,92,92.0,0.0,True,True,65,65,65.0,0.0,True,True,20,20,20.0,0.0,True,True,97,97,97.0,0.0,True,True,36.4,36.4,36.4,0.0,True,True
Cardiology,dysrhythmia_secondary_to_hyperkalemia,p2,Dysrhythmia Secondary to Hyperkalemia.json,1,0,False,0.9696969696969697,True,False,True,True,True,,70,70,70.0,0.0,True,True,92,102,92.0,10.0,True,False,65,67,65.0,2.0,True,True,20,20,20.0,0.0,True,True,97,97,97.0,0.0,True,True,36.4,36.4,36.4,0.0,True,True
Cardiology,dysrhythmia_secondary_to_hyperkalemia,p3,Dysrhythmia Secondary to Hyperkalemia.json,0,120,False,0.9696969696969697,True,False,True,True,True,,70,70,70.0,0.0,True,True,102,105,102.32394890139904,2.676051098600965,True,True,67,70,67.21278996464446,2.7872100353555425,True,True,20,16,20.0,4.0,True,False,97,97,97.0,0.0,True,True,36.4,36.4,36.4,0.0,True,True
Cardiology,dysrhythmia_secondary_to_hyperkalemia,p4,Dysrhythmia Secondary to Hyperkalemia.json,1,600,False,0.9090909090909091,False,False,True,False,True,,70,90,70.0,20.0,False,False,105,105,106.59825579179743,1.5982557917974276,True,True,70,70,71.06550386119828,1.0655038611982803,True,True,16,16,16.0,0.0,True,True,97,97,97.0,0.0,True,True,36.4,36.4,36.4,0.0,True,True
Cardiology,dysrhythmia_secondary_to_hyperkalemia,p5,Dysrhythmia Secondary to Hyperkalemia.json,1,600,True,1.0,True,True,True,True,True,,90,90,90.0,0.0,True,True,105,105,106.59825579179743,1.5982557917974276,True,True,70,70,71.06550386119828,1.0655038611982803,True,True,16,16,16.0,0.0,True,True,97,97,97.0,0.0,True,True,36.4,36.4,36.4,0.0,True,True
Cardiology,dysrhythmia_secondary_to_hyperkalemia,p6,Dysrhythmia Secondary to Hyperkalemia.json,0,180,False,0.7878787878787878,False,False,True,False,True,,50,0,41.0,41.0,False,True,92,0,84.02435944437292,84.02435944437292,False,True,65,0,59.36503656395913,59.36503656395913,False,True,20,0,20.0,20.0,False,False,97,0,95.65,95.65,False,True,36.4,36.4,36.4,0.0,True,True
Cardiology,electrical_storm,p1,Electrical Storm.json,1,0,False,0.8181818181818182,False,False,True,True,True,,0,0,80.0,80.0,False,False,0,0,76.80000000000001,76.80000000000001,False,False,0,0,51.20000000000001,51.20000000000001,False,False,0,0,0.0,0.0,True,True,78,78,78.0,0.0,True,True,35.6,35.6,35.6,0.0,True,True
Cardiology,electrical_storm,p2,Electrical Storm.json,1,60,True,1.0,True,True,True,True,True,,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,78,78,78,0,True,True,35.6,35.6,35.6,0.0,True,True
Cardiology,electrical_storm,p3,Electrical Storm.json,1,300,True,1.0,True,True,True,True,True,,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,78,78,78,0,True,True,35.6,35.6,35.6,0.0,True,True
Cardiology,electrical_storm,p4,Electrical Storm.json,0,120,False,0.9696969696969697,True,True,True,False,True,,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,0,0,0.0,0.0,True,True,78,78,78,0,True,True,35.6,35.6,35.6,0.0,True,True
